unit;na_item;geo;TIME_PERIOD;OBS_VALUE
Million euro;Net lending (+) /net borrowing (-);Hungary;2020;-10386.9
Million euro;Net lending (+) /net borrowing (-);Hungary;2021;-10984.0
Million euro;Net lending (+) /net borrowing (-);Ireland;2001;1171.2
Million euro;Net lending (+) /net borrowing (-);Ireland;2002;-706.3
Million euro;Net lending (+) /net borrowing (-);Ireland;2003;503.8
Million euro;Net lending (+) /net borrowing (-);Ireland;2004;2028.6
Million euro;Net lending (+) /net borrowing (-);Ireland;2005;2674.5
Million euro;Net lending (+) /net borrowing (-);Ireland;2006;5132.1
Million euro;Net lending (+) /net borrowing (-);Ireland;2007;527.8
Million euro;Net lending (+) /net borrowing (-);Ireland;2008;-13167.0
Million euro;Net lending (+) /net borrowing (-);Ireland;2009;-23517.2
Million euro;Net lending (+) /net borrowing (-);Ireland;2010;-53764.1
Million euro;Net lending (+) /net borrowing (-);Ireland;2011;-23320.5
Million euro;Net lending (+) /net borrowing (-);Ireland;2012;-14863.1
Million euro;Net lending (+) /net borrowing (-);Ireland;2013;-11475.5
Million euro;Net lending (+) /net borrowing (-);Ireland;2014;-7047.3
Million euro;Net lending (+) /net borrowing (-);Ireland;2015;-5357.6
Million euro;Net lending (+) /net borrowing (-);Ireland;2016;-2058.2
Million euro;Net lending (+) /net borrowing (-);Ireland;2017;-848.0
Million euro;Net lending (+) /net borrowing (-);Ireland;2018;446.1
Million euro;Net lending (+) /net borrowing (-);Ireland;2019;1694.3
Million euro;Net lending (+) /net borrowing (-);Ireland;2020;-18762.5
Million euro;Net lending (+) /net borrowing (-);Ireland;2021;-7079.4
Million euro;Net lending (+) /net borrowing (-);Iceland;2001;-25.7
Million euro;Net lending (+) /net borrowing (-);Iceland;2002;-225.4
Million euro;Net lending (+) /net borrowing (-);Iceland;2003;-235.1
Million euro;Net lending (+) /net borrowing (-);Iceland;2004;31.9
Million euro;Net lending (+) /net borrowing (-);Iceland;2005;679.3
Million euro;Net lending (+) /net borrowing (-);Iceland;2006;900.8
Million euro;Net lending (+) /net borrowing (-);Iceland;2007;886.1
Million euro;Net lending (+) /net borrowing (-);Iceland;2008;-1341.5
Million euro;Net lending (+) /net borrowing (-);Iceland;2009;-808.1
Million euro;Net lending (+) /net borrowing (-);Iceland;2010;-691.9
Million euro;Net lending (+) /net borrowing (-);Iceland;2011;-714.0
Million euro;Net lending (+) /net borrowing (-);Iceland;2012;-301.3
Million euro;Net lending (+) /net borrowing (-);Iceland;2013;-151.4
Million euro;Net lending (+) /net borrowing (-);Iceland;2014;39.7
Million euro;Net lending (+) /net borrowing (-);Iceland;2015;-62.5
Million euro;Net lending (+) /net borrowing (-);Iceland;2016;2359.8
Million euro;Net lending (+) /net borrowing (-);Iceland;2017;209.3
Million euro;Net lending (+) /net borrowing (-);Iceland;2018;202.8
Million euro;Net lending (+) /net borrowing (-);Iceland;2019;-335.6
Million euro;Net lending (+) /net borrowing (-);Iceland;2020;-1696.2
Million euro;Net lending (+) /net borrowing (-);Iceland;2021;-1719.4
Million euro;Net lending (+) /net borrowing (-);Italy;2001;-41606.0
Million euro;Net lending (+) /net borrowing (-);Italy;2002;-38743.0
Million euro;Net lending (+) /net borrowing (-);Italy;2003;-44876.0
Million euro;Net lending (+) /net borrowing (-);Italy;2004;-50524.0
Million euro;Net lending (+) /net borrowing (-);Italy;2005;-60978.0
Million euro;Net lending (+) /net borrowing (-);Italy;2006;-56154.0
Million euro;Net lending (+) /net borrowing (-);Italy;2007;-21643.0
Million euro;Net lending (+) /net borrowing (-);Italy;2008;-41989.0
Million euro;Net lending (+) /net borrowing (-);Italy;2009;-80772.0
Million euro;Net lending (+) /net borrowing (-);Italy;2010;-68314.0
Million euro;Net lending (+) /net borrowing (-);Italy;2011;-59240.0
Million euro;Net lending (+) /net borrowing (-);Italy;2012;-47844.0
Million euro;Net lending (+) /net borrowing (-);Italy;2013;-46032.0
Million euro;Net lending (+) /net borrowing (-);Italy;2014;-48080.0
Million euro;Net lending (+) /net borrowing (-);Italy;2015;-42248.0
Million euro;Net lending (+) /net borrowing (-);Italy;2016;-40765.0
Million euro;Net lending (+) /net borrowing (-);Italy;2017;-42010.0
Million euro;Net lending (+) /net borrowing (-);Italy;2018;-38353.0
Million euro;Net lending (+) /net borrowing (-);Italy;2019;-27109.0
Million euro;Net lending (+) /net borrowing (-);Italy;2020;-157645.0
Million euro;Net lending (+) /net borrowing (-);Italy;2021;-128902.0
Million euro;Net lending (+) /net borrowing (-);Lithuania;2001;-482.5
Million euro;Net lending (+) /net borrowing (-);Lithuania;2002;-281.5
Million euro;Net lending (+) /net borrowing (-);Lithuania;2003;-210.7
Million euro;Net lending (+) /net borrowing (-);Lithuania;2004;-253.9
Million euro;Net lending (+) /net borrowing (-);Lithuania;2005;-72.1
Million euro;Net lending (+) /net borrowing (-);Lithuania;2006;-65.5
Million euro;Net lending (+) /net borrowing (-);Lithuania;2007;-236.8
Million euro;Net lending (+) /net borrowing (-);Lithuania;2008;-1008.0
Million euro;Net lending (+) /net borrowing (-);Lithuania;2009;-2452.6
Million euro;Net lending (+) /net borrowing (-);Lithuania;2010;-1934.5
Million euro;Net lending (+) /net borrowing (-);Lithuania;2011;-2802.0
Million euro;Net lending (+) /net borrowing (-);Lithuania;2012;-1059.4
Million euro;Net lending (+) /net borrowing (-);Lithuania;2013;-920.3
Million euro;Net lending (+) /net borrowing (-);Lithuania;2014;-220.0
Million euro;Net lending (+) /net borrowing (-);Lithuania;2015;-111.8
Million euro;Net lending (+) /net borrowing (-);Lithuania;2016;97.8
Million euro;Net lending (+) /net borrowing (-);Lithuania;2017;176.4
Million euro;Net lending (+) /net borrowing (-);Lithuania;2018;244.6
Million euro;Net lending (+) /net borrowing (-);Lithuania;2019;232.0
Million euro;Net lending (+) /net borrowing (-);Lithuania;2020;-3500.9
Million euro;Net lending (+) /net borrowing (-);Lithuania;2021;-554.9
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2001;1343.6
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2002;508.0
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2003;71.6
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2004;-392.8
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2005;-62.9
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2006;653.3
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2007;1642.3
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2008;1349.9
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2009;-82.0
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2010;-134.6
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2011;291.8
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2012;235.6
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2013;414.2
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2014;693.4
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2015;722.3
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2016;1064.0
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2017;795.1
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2018;1789.7
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2019;1391.3
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2020;-2220.6
Million euro;Net lending (+) /net borrowing (-);Luxembourg;2021;574.3
Million euro;Net lending (+) /net borrowing (-);Latvia;2001;-182.4
Million euro;Net lending (+) /net borrowing (-);Latvia;2002;-235.9
Million euro;Net lending (+) /net borrowing (-);Latvia;2003;-164.3
Million euro;Net lending (+) /net borrowing (-);Latvia;2004;-139.0
Million euro;Net lending (+) /net borrowing (-);Latvia;2005;-66.1
Million euro;Net lending (+) /net borrowing (-);Latvia;2006;-91.9
Million euro;Net lending (+) /net borrowing (-);Latvia;2007;-127.5
Million euro;Net lending (+) /net borrowing (-);Latvia;2008;-1043.2
Million euro;Net lending (+) /net borrowing (-);Latvia;2009;-1806.1
Million euro;Net lending (+) /net borrowing (-);Latvia;2010;-1545.4
Million euro;Net lending (+) /net borrowing (-);Latvia;2011;-843.0
Million euro;Net lending (+) /net borrowing (-);Latvia;2012;-311.7
Million euro;Net lending (+) /net borrowing (-);Latvia;2013;-278.2
Million euro;Net lending (+) /net borrowing (-);Latvia;2014;-374.1
Million euro;Net lending (+) /net borrowing (-);Latvia;2015;-350.2
Million euro;Net lending (+) /net borrowing (-);Latvia;2016;5.8
Million euro;Net lending (+) /net borrowing (-);Latvia;2017;-207.5
Million euro;Net lending (+) /net borrowing (-);Latvia;2018;-244.7
Million euro;Net lending (+) /net borrowing (-);Latvia;2019;-173.6
Million euro;Net lending (+) /net borrowing (-);Latvia;2020;-1315.1
Million euro;Net lending (+) /net borrowing (-);Latvia;2021;-2350.6
Million euro;Net lending (+) /net borrowing (-);Malta;2001;-277.0
Million euro;Net lending (+) /net borrowing (-);Malta;2002;-253.3
Million euro;Net lending (+) /net borrowing (-);Malta;2003;-431.1
Million euro;Net lending (+) /net borrowing (-);Malta;2004;-208.6
Million euro;Net lending (+) /net borrowing (-);Malta;2005;-145.6
Million euro;Net lending (+) /net borrowing (-);Malta;2006;-132.4
Million euro;Net lending (+) /net borrowing (-);Malta;2007;-118.7
Million euro;Net lending (+) /net borrowing (-);Malta;2008;-252.9
Million euro;Net lending (+) /net borrowing (-);Malta;2009;-195.8
Million euro;Net lending (+) /net borrowing (-);Malta;2010;-152.4
Million euro;Net lending (+) /net borrowing (-);Malta;2011;-210.0
Million euro;Net lending (+) /net borrowing (-);Malta;2012;-247.1
Million euro;Net lending (+) /net borrowing (-);Malta;2013;-176.9
Million euro;Net lending (+) /net borrowing (-);Malta;2014;-133.9
Million euro;Net lending (+) /net borrowing (-);Malta;2015;-82.1
Million euro;Net lending (+) /net borrowing (-);Malta;2016;117.3
Million euro;Net lending (+) /net borrowing (-);Malta;2017;392.7
Million euro;Net lending (+) /net borrowing (-);Malta;2018;268.5
Million euro;Net lending (+) /net borrowing (-);Malta;2019;82.2
Million euro;Net lending (+) /net borrowing (-);Malta;2020;-1224.7
Million euro;Net lending (+) /net borrowing (-);Malta;2021;-1130.1
Million euro;Net lending (+) /net borrowing (-);Netherlands;2001;-2111.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2002;-10148.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2003;-15845.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2004;-9457.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2005;-2597.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2006;-191.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2007;-1436.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2008;807.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2009;-32596.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2010;-34130.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2011;-28890.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2012;-25673.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2013;-19528.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2014;-15136.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2015;-13411.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2016;899.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2017;10121.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2018;11628.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2019;14628.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2020;-29588.0
Million euro;Net lending (+) /net borrowing (-);Netherlands;2021;-22328.0
Million euro;Net lending (+) /net borrowing (-);Norway;2001;25643.0
Million euro;Net lending (+) /net borrowing (-);Norway;2002;18804.3
Million euro;Net lending (+) /net borrowing (-);Norway;2003;14620.1
Million euro;Net lending (+) /net borrowing (-);Norway;2004;23147.7
Million euro;Net lending (+) /net borrowing (-);Norway;2005;36705.4
Million euro;Net lending (+) /net borrowing (-);Norway;2006;49438.3
Million euro;Net lending (+) /net borrowing (-);Norway;2007;50161.5
Million euro;Net lending (+) /net borrowing (-);Norway;2008;59085.7
Million euro;Net lending (+) /net borrowing (-);Norway;2009;28497.1
Million euro;Net lending (+) /net borrowing (-);Norway;2010;35385.9
Million euro;Net lending (+) /net borrowing (-);Norway;2011;47855.8
Million euro;Net lending (+) /net borrowing (-);Norway;2012;54590.8
Million euro;Net lending (+) /net borrowing (-);Norway;2013;41994.1
Million euro;Net lending (+) /net borrowing (-);Norway;2014;32441.2
Million euro;Net lending (+) /net borrowing (-);Norway;2015;20941.6
Million euro;Net lending (+) /net borrowing (-);Norway;2016;13537.4
Million euro;Net lending (+) /net borrowing (-);Norway;2017;17662.8
Million euro;Net lending (+) /net borrowing (-);Norway;2018;29118.4
Million euro;Net lending (+) /net borrowing (-);Norway;2019;23815.6
Million euro;Net lending (+) /net borrowing (-);Norway;2020;-8262.7
Million euro;Net lending (+) /net borrowing (-);Norway;2021;41346.6
Million euro;Net lending (+) /net borrowing (-);Poland;2001;-10091.2
Million euro;Net lending (+) /net borrowing (-);Poland;2002;-10143.9
Million euro;Net lending (+) /net borrowing (-);Poland;2003;-11622.6
Million euro;Net lending (+) /net borrowing (-);Poland;2004;-10322.3
Million euro;Net lending (+) /net borrowing (-);Poland;2005;-9696.8
Million euro;Net lending (+) /net borrowing (-);Poland;2006;-9715.9
Million euro;Net lending (+) /net borrowing (-);Poland;2007;-5908.2
Million euro;Net lending (+) /net borrowing (-);Poland;2008;-13199.8
Million euro;Net lending (+) /net borrowing (-);Poland;2009;-22992.0
Million euro;Net lending (+) /net borrowing (-);Poland;2010;-26805.3
Million euro;Net lending (+) /net borrowing (-);Poland;2011;-18868.6
Million euro;Net lending (+) /net borrowing (-);Poland;2012;-14706.2
Million euro;Net lending (+) /net borrowing (-);Poland;2013;-16575.6
Million euro;Net lending (+) /net borrowing (-);Poland;2014;-14910.0
Million euro;Net lending (+) /net borrowing (-);Poland;2015;-11175.9
Million euro;Net lending (+) /net borrowing (-);Poland;2016;-10189.8
Million euro;Net lending (+) /net borrowing (-);Poland;2017;-6951.1
Million euro;Net lending (+) /net borrowing (-);Poland;2018;-1244.9
Million euro;Net lending (+) /net borrowing (-);Poland;2019;-3957.8
Million euro;Net lending (+) /net borrowing (-);Poland;2020;-36424.5
Million euro;Net lending (+) /net borrowing (-);Poland;2021;-10557.0
Million euro;Net lending (+) /net borrowing (-);Portugal;2001;-6503.4
Million euro;Net lending (+) /net borrowing (-);Portugal;2002;-4753.3
Million euro;Net lending (+) /net borrowing (-);Portugal;2003;-8261.7
Million euro;Net lending (+) /net borrowing (-);Portugal;2004;-9414.4
Million euro;Net lending (+) /net borrowing (-);Portugal;2005;-9719.8
Million euro;Net lending (+) /net borrowing (-);Portugal;2006;-6950.5
Million euro;Net lending (+) /net borrowing (-);Portugal;2007;-5087.7
Million euro;Net lending (+) /net borrowing (-);Portugal;2008;-6626.1
Million euro;Net lending (+) /net borrowing (-);Portugal;2009;-17318.1
Million euro;Net lending (+) /net borrowing (-);Portugal;2010;-20472.7
Million euro;Net lending (+) /net borrowing (-);Portugal;2011;-13494.6
Million euro;Net lending (+) /net borrowing (-);Portugal;2012;-10400.3
Million euro;Net lending (+) /net borrowing (-);Portugal;2013;-8702.8
Million euro;Net lending (+) /net borrowing (-);Portugal;2014;-12729.9
Million euro;Net lending (+) /net borrowing (-);Portugal;2015;-7995.0
Million euro;Net lending (+) /net borrowing (-);Portugal;2016;-3608.6
Million euro;Net lending (+) /net borrowing (-);Portugal;2017;-5792.2
Million euro;Net lending (+) /net borrowing (-);Portugal;2018;-716.1
Million euro;Net lending (+) /net borrowing (-);Portugal;2019;247.2
Million euro;Net lending (+) /net borrowing (-);Portugal;2020;-11669.0
Million euro;Net lending (+) /net borrowing (-);Portugal;2021;-6215.5
Million euro;Net lending (+) /net borrowing (-);Romania;2001;-1559.5
